CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17286,22,1,151.37,1,New Customers
17287,26,7,1049.06,2,VIP Customers
17288,9,7,1417.63,2,VIP Customers
17289,32,3,931.02,0,Potential Churn
17290,4,2,513.01,1,New Customers
17291,308,1,550.8000000000001,3,Low Value Customers
17293,8,9,1854.06,2,VIP Customers
17295,29,3,547.0,1,New Customers
17297,17,1,128.18,1,New Customers
17298,101,2,498.42,0,Potential Churn
17299,12,4,656.61,2,VIP Customers
17301,21,1,163.24,1,New Customers
17302,15,5,1135.63,2,VIP Customers
17303,361,1,250.04,3,Low Value Customers
17309,95,1,82.75,3,Low Value Customers
17311,78,2,1384.85,0,Potential Churn
17312,139,3,644.3,0,Potential Churn
17313,31,1,2328.84,0,Potential Churn
17314,25,8,2527.92,2,VIP Customers
17317,46,3,2600.34,0,Potential Churn
17320,100,3,1200.6200000000001,0,Potential Churn
17321,8,2,657.16,1,New Customers
17323,15,7,903.12,2,VIP Customers
17324,18,4,986.48,2,VIP Customers
17325,280,1,96.8,3,Low Value Customers
17329,14,2,523.11,1,New Customers
17330,23,2,363.9,1,New Customers
17331,124,1,175.2,3,Low Value Customers
17333,86,1,494.25,3,Low Value Customers
17334,302,2,307.02,3,Low Value Customers
17337,151,4,1979.61,0,Potential Churn
17339,94,2,243.36,3,Low Value Customers
17341,157,3,682.29,0,Potential Churn
17343,355,1,193.64,3,Low Value Customers
17344,46,1,157.62,3,Low Value Customers
17345,15,4,519.6899999999999,1,New Customers
17347,86,1,228.96,3,Low Value Customers
17348,15,5,1156.6,2,VIP Customers
17349,179,1,98.25,3,Low Value Customers
17350,8,4,1281.32,2,VIP Customers
17351,36,3,587.15,0,Potential Churn
17353,129,2,1740.0,0,Potential Churn
17354,51,1,1393.06,0,Potential Churn
17356,312,1,178.22,3,Low Value Customers
17357,24,2,384.39,1,New Customers
17358,303,2,360.81,3,Low Value Customers
17359,11,1,127.86,1,New Customers
17360,17,3,568.24,1,New Customers
17361,49,3,488.2,0,Potential Churn
17362,239,2,312.23,3,Low Value Customers
17364,1,11,4462.68,2,VIP Customers
17365,13,8,4762.32,2,VIP Customers
17367,238,1,167.55,3,Low Value Customers
17368,23,8,1878.87,2,VIP Customers
17370,73,4,446.18,0,Potential Churn
17371,17,3,418.4,1,New Customers
17372,41,8,1337.18,2,VIP Customers
17373,40,4,646.92,0,Potential Churn
17374,219,2,495.77,3,Low Value Customers
17375,199,3,400.1,0,Potential Churn
17376,71,2,203.2,3,Low Value Customers
17379,11,1,389.71999999999997,1,New Customers
17382,65,1,65.4,3,Low Value Customers
17383,4,1,193.39000000000001,1,New Customers
17384,19,2,336.4,1,New Customers
17385,15,1,256.11,1,New Customers
17386,8,6,2686.42,2,VIP Customers
17387,20,2,746.81,1,New Customers
17388,78,4,1259.56,0,Potential Churn
17391,164,2,508.8,0,Potential Churn
17392,307,2,411.27,3,Low Value Customers
17394,219,1,203.86999999999998,3,Low Value Customers
17397,22,2,681.41,1,New Customers
17398,115,3,653.38,0,Potential Churn
17400,126,5,2097.84,0,Potential Churn
17402,5,12,2598.85,2,VIP Customers
17403,36,1,263.92,1,New Customers
17405,1,3,1031.41,2,VIP Customers
17406,333,3,2184.42,0,Potential Churn
17408,163,1,32.65,3,Low Value Customers
17409,185,2,771.85,0,Potential Churn
17410,16,5,1214.72,2,VIP Customers
17411,12,3,778.94,1,New Customers
17412,3,7,1258.06,2,VIP Customers
17414,44,2,778.0,0,Potential Churn
17415,80,1,507.84,3,Low Value Customers
17418,42,2,463.46000000000004,1,New Customers
17419,11,12,4226.57,2,VIP Customers
17420,50,3,598.83,0,Potential Churn
17422,16,6,1979.37,2,VIP Customers
17423,46,2,698.41,0,Potential Churn
17425,19,2,759.17,1,New Customers
17426,8,6,5037.26,2,VIP Customers
17427,72,1,100.8,3,Low Value Customers
17429,128,3,524.9200000000001,0,Potential Churn
17430,33,2,265.76,1,New Customers
17431,313,1,403.3,3,Low Value Customers
17432,18,2,365.76,1,New Customers
17433,88,1,303.15999999999997,3,Low Value Customers
17434,2,7,2373.82,2,VIP Customers
17436,2,2,216.29999999999998,1,New Customers
17438,254,1,388.45000000000005,3,Low Value Customers
17440,157,3,186.42000000000002,3,Low Value Customers
17442,37,6,2248.56,2,VIP Customers
17443,220,1,534.24,3,Low Value Customers
17444,152,2,2389.1,0,Potential Churn
17446,177,2,120.9,3,Low Value Customers
17447,40,2,541.53,1,New Customers
17449,2,7,2516.21,2,VIP Customers
17451,1,7,1721.4,2,VIP Customers
17453,18,2,486.71999999999997,1,New Customers
17454,192,4,517.53,0,Potential Churn
17455,204,1,131.7,3,Low Value Customers
17456,365,1,249.86,3,Low Value Customers
17457,127,5,1737.7,0,Potential Churn
17458,15,1,316.5,1,New Customers
17459,43,2,657.3,0,Potential Churn
17460,94,6,622.4300000000001,0,Potential Churn
17461,23,3,735.82,0,Potential Churn
17462,60,2,675.69,0,Potential Churn
17463,16,5,1875.86,2,VIP Customers
17464,158,1,289.96000000000004,3,Low Value Customers
17466,10,2,763.28,1,New Customers
17468,10,2,137.0,1,New Customers
17469,16,5,1870.97,2,VIP Customers
17470,45,5,1125.07,0,Potential Churn
17472,191,3,697.54,0,Potential Churn
17475,79,1,194.37,3,Low Value Customers
17480,78,1,511.82,3,Low Value Customers
17481,4,4,1255.59,2,VIP Customers
17483,65,3,414.04,0,Potential Churn
17486,261,1,396.87,3,Low Value Customers
17489,59,2,376.64,1,New Customers
17490,1,7,2092.32,2,VIP Customers
17491,1,10,3558.87,2,VIP Customers
17492,248,1,374.57,3,Low Value Customers
17495,8,2,497.56,1,New Customers
17496,359,1,271.05,3,Low Value Customers
17498,76,1,272.22,3,Low Value Customers
17499,290,1,622.88,3,Low Value Customers
17500,17,3,1138.0,0,Potential Churn
17501,221,2,288.6,3,Low Value Customers
17502,9,4,689.1,2,VIP Customers
17503,3,2,558.96,1,New Customers
17504,206,9,2997.0299999999997,0,Potential Churn
17505,162,2,1145.84,0,Potential Churn
17506,76,1,302.2,3,Low Value Customers
17507,262,2,605.58,0,Potential Churn
17508,281,1,387.31,3,Low Value Customers
17510,25,1,308.48,1,New Customers
17512,29,10,2924.9900000000002,2,VIP Customers
17513,72,1,513.2,3,Low Value Customers
17514,128,1,208.65,3,Low Value Customers
17515,31,4,639.02,0,Potential Churn
17516,15,5,764.88,2,VIP Customers
17517,309,1,153.94,3,Low Value Customers
17519,17,6,1844.02,2,VIP Customers
17520,54,1,546.81,1,New Customers
17521,30,3,723.2099999999999,0,Potential Churn
17522,2,5,1066.15,2,VIP Customers
17523,11,4,652.74,2,VIP Customers
17524,361,1,145.0,3,Low Value Customers
17525,360,1,422.70000000000005,3,Low Value Customers
17526,5,4,1195.8999999999999,2,VIP Customers
17527,54,4,939.37,0,Potential Churn
17528,1,8,3628.5,2,VIP Customers
17530,1,10,2362.53,2,VIP Customers
17531,190,1,296.7,3,Low Value Customers
17534,54,1,223.36,3,Low Value Customers
17535,280,1,164.4,3,Low Value Customers
17536,177,1,76.5,3,Low Value Customers
17537,30,2,887.67,0,Potential Churn
17538,26,1,98.42,1,New Customers
17540,25,2,578.9,1,New Customers
17542,270,1,170.75,3,Low Value Customers
17545,43,3,642.32,0,Potential Churn
17548,234,1,103.3,3,Low Value Customers
17549,24,2,148.86,1,New Customers
17550,197,3,267.16,3,Low Value Customers
17551,359,1,290.34,3,Low Value Customers
17552,60,4,930.41,0,Potential Churn
17553,130,1,1487.6,0,Potential Churn
17554,1,5,1952.45,2,VIP Customers
17555,20,2,480.31,1,New Customers
17556,206,1,157.9,3,Low Value Customers
17557,14,3,541.46,1,New Customers
17560,95,4,854.95,0,Potential Churn
17561,19,1,165.12,1,New Customers
17562,14,7,1122.38,2,VIP Customers
17564,24,3,454.01,1,New Customers
17566,8,2,869.77,1,New Customers
17567,7,8,4331.48,2,VIP Customers
17569,332,1,344.14,3,Low Value Customers
17571,50,4,1424.42,0,Potential Churn
17572,71,4,226.75000000000003,0,Potential Churn
17573,29,3,380.6,1,New Customers
17574,243,1,185.65,3,Low Value Customers
17578,218,1,143.45999999999998,3,Low Value Customers
17579,5,3,448.90000000000003,1,New Customers
17580,253,3,212.77,3,Low Value Customers
17582,236,1,175.27,3,Low Value Customers
17584,7,2,1242.3,1,New Customers
17585,109,4,1116.68,0,Potential Churn
17588,100,3,1240.2,0,Potential Churn
17589,60,4,2402.92,0,Potential Churn
17590,2,3,1466.77,2,VIP Customers
17591,73,7,2203.67,2,VIP Customers
17593,4,5,3923.86,2,VIP Customers
17594,85,2,993.18,0,Potential Churn
17595,12,2,386.69,1,New Customers
17596,23,7,2806.69,2,VIP Customers
17597,214,1,2044.3700000000001,0,Potential Churn
17600,18,1,161.67000000000002,1,New Customers
17601,239,1,116.00999999999999,3,Low Value Customers
17602,2,6,5054.42,2,VIP Customers
17603,78,1,394.72,3,Low Value Customers
17604,217,2,309.36,3,Low Value Customers
17608,33,2,191.99,1,New Customers
17609,41,5,1098.28,0,Potential Churn
17612,53,6,2048.45,2,VIP Customers
17614,57,1,386.32,3,Low Value Customers
17615,130,3,329.6,0,Potential Churn
17616,174,3,571.1999999999999,0,Potential Churn
17618,6,3,930.28,2,VIP Customers
17619,312,1,214.37,3,Low Value Customers
17620,60,1,81.44,3,Low Value Customers
17621,21,3,1379.9,0,Potential Churn
17623,33,1,527.0500000000001,1,New Customers
17624,15,2,843.48,1,New Customers
17625,18,4,2020.4,2,VIP Customers
17628,81,1,75.75,3,Low Value Customers
17629,6,8,1814.12,2,VIP Customers
17630,170,2,503.59999999999997,0,Potential Churn
17631,2,3,528.33,1,New Customers
17633,31,4,1324.84,0,Potential Churn
17634,36,9,2358.59,2,VIP Customers
17636,19,1,285.56,1,New Customers
17637,31,2,547.0600000000001,1,New Customers
17639,276,1,108.5,3,Low Value Customers
17640,87,1,621.66,3,Low Value Customers
17642,120,2,712.29,0,Potential Churn
17643,373,1,101.55,3,Low Value Customers
17644,1,11,2895.64,2,VIP Customers
17646,219,3,1008.39,0,Potential Churn
17647,65,1,133.06,3,Low Value Customers
17648,61,4,1797.5,0,Potential Churn
17649,138,1,868.49,0,Potential Churn
17650,21,1,166.08,1,New Customers
17651,12,10,3945.0,2,VIP Customers
17652,25,12,4867.72,2,VIP Customers
17653,37,4,1207.56,0,Potential Churn
17654,277,1,117.55,3,Low Value Customers
17655,11,7,2638.94,2,VIP Customers
17656,73,5,1674.69,0,Potential Churn
17658,26,2,595.42,1,New Customers
17659,17,12,2999.46,2,VIP Customers
17660,141,1,178.75,3,Low Value Customers
17663,26,7,1802.91,2,VIP Customers
17664,19,2,604.64,1,New Customers
17666,4,2,728.16,1,New Customers
17667,66,5,2055.51,0,Potential Churn
17668,1,2,347.75,1,New Customers
17669,43,7,3406.7200000000003,2,VIP Customers
17670,228,1,205.7,3,Low Value Customers
17671,16,4,1572.71,2,VIP Customers
17672,50,2,3178.17,0,Potential Churn
17673,2,6,1594.97,2,VIP Customers
17674,74,2,551.04,0,Potential Churn
17676,4,6,1371.18,2,VIP Customers
17678,264,1,298.11,3,Low Value Customers
17679,53,2,1992.1100000000001,0,Potential Churn
17680,24,1,184.4,1,New Customers
17682,10,6,2474.33,2,VIP Customers
17684,44,1,239.41,1,New Customers
17685,17,7,3155.83,2,VIP Customers
17691,358,2,290.40000000000003,3,Low Value Customers
17692,127,4,725.5799999999999,0,Potential Churn
17693,137,1,200.47,3,Low Value Customers
17694,142,1,283.12,3,Low Value Customers
17695,132,2,765.34,0,Potential Churn
17696,38,8,2285.71,2,VIP Customers
17697,236,1,338.95,3,Low Value Customers
17698,261,1,154.95,3,Low Value Customers
17700,17,4,2534.64,2,VIP Customers
17701,253,1,417.95,3,Low Value Customers
17702,30,4,1824.37,2,VIP Customers
17703,35,3,798.74,0,Potential Churn
17704,169,2,885.19,0,Potential Churn
17705,3,9,1823.52,2,VIP Customers
17707,185,2,152.4,3,Low Value Customers
17708,188,2,263.33,3,Low Value Customers
17709,170,1,137.45,3,Low Value Customers
17711,11,2,385.1,1,New Customers
17712,45,1,522.91,1,New Customers
17714,321,1,153.0,3,Low Value Customers
17715,201,1,326.4,3,Low Value Customers
17716,23,11,5655.99,2,VIP Customers
17718,232,1,139.35,3,Low Value Customers
17720,26,4,1195.94,2,VIP Customers
17722,96,4,2424.04,0,Potential Churn
17723,127,6,3276.4000000000005,0,Potential Churn
17724,71,3,1033.0,0,Potential Churn
17725,16,11,3439.08,2,VIP Customers
17727,15,1,1060.25,1,New Customers
17728,4,3,2876.01,2,VIP Customers
17730,3,13,5298.4800000000005,2,VIP Customers
17731,79,4,1240.11,0,Potential Churn
17732,373,1,303.97,3,Low Value Customers
17733,39,2,692.19,0,Potential Churn
17734,54,3,700.63,0,Potential Churn
17736,9,3,377.44,1,New Customers
17737,9,2,168.24,1,New Customers
17738,19,4,1879.05,2,VIP Customers
17739,12,7,2791.35,2,VIP Customers
17742,113,2,355.11,3,Low Value Customers
17744,4,6,2322.4,2,VIP Customers
17746,240,1,110.25,3,Low Value Customers
17747,113,1,71.4,3,Low Value Customers
17749,178,2,674.52,0,Potential Churn
17750,5,9,1694.16,2,VIP Customers
17752,359,1,80.64,3,Low Value Customers
17754,1,5,1664.65,2,VIP Customers
17758,19,8,3408.2000000000003,2,VIP Customers
17759,17,3,818.71,1,New Customers
17760,22,2,287.59,1,New Customers
17761,33,1,712.78,1,New Customers
17763,263,1,15.0,3,Low Value Customers
17764,51,2,772.55,0,Potential Churn
17765,159,3,367.63,0,Potential Churn
17767,15,1,271.2,1,New Customers
17768,8,3,2081.9,2,VIP Customers
17769,13,10,3957.43,2,VIP Customers
17770,199,5,1143.27,0,Potential Churn
17771,57,2,245.33,1,New Customers
17772,11,2,173.45,1,New Customers
17774,97,4,1213.73,0,Potential Churn
17775,255,1,56.4,3,Low Value Customers
17777,25,3,647.56,0,Potential Churn
17779,21,3,650.32,1,New Customers
17781,159,2,188.02,3,Low Value Customers
17783,72,2,283.47,3,Low Value Customers
17785,53,1,131.94,3,Low Value Customers
17786,85,2,266.85,3,Low Value Customers
17787,153,4,1817.54,0,Potential Churn
17788,74,2,1112.95,0,Potential Churn
17789,281,1,225.9,3,Low Value Customers
17791,30,1,106.1,1,New Customers
17793,25,1,300.34,1,New Customers
17795,180,2,342.83,3,Low Value Customers
17796,40,4,690.0,0,Potential Churn
17797,22,3,780.43,0,Potential Churn
17799,22,10,3039.17,2,VIP Customers
17800,37,9,1186.21,2,VIP Customers
17802,82,3,1285.04,0,Potential Churn
17805,74,1,512.31,3,Low Value Customers
17806,11,1,546.04,1,New Customers
17809,16,12,5411.91,2,VIP Customers
17812,13,4,699.81,2,VIP Customers
17813,14,5,1698.07,2,VIP Customers
17816,37,4,36.56,1,New Customers
17817,4,3,387.68,1,New Customers
17819,72,7,3704.87,2,VIP Customers
17824,51,1,298.4,1,New Customers
17827,5,5,1987.33,2,VIP Customers
17828,23,4,1165.09,2,VIP Customers
17829,299,1,889.24,3,Low Value Customers
17830,2,3,398.7,1,New Customers
17831,33,1,35.400000000000006,3,Low Value Customers
17832,50,1,155.37,3,Low Value Customers
17835,3,3,342.24,1,New Customers
17836,47,1,109.83,3,Low Value Customers
17837,42,8,1535.33,2,VIP Customers
17838,27,5,2720.8,2,VIP Customers
17839,42,1,318.15,1,New Customers
17843,303,1,197.73,3,Low Value Customers
17844,107,1,51.559999999999995,3,Low Value Customers
17848,81,9,901.1999999999999,2,VIP Customers
17849,218,4,605.8000000000001,0,Potential Churn
17852,12,2,114.34,1,New Customers
17854,185,2,311.26,3,Low Value Customers
17855,373,1,208.97,3,Low Value Customers
17856,2,4,1418.03,2,VIP Customers
17858,6,12,5140.66,2,VIP Customers
17859,305,1,141.92000000000002,3,Low Value Customers
17860,369,1,226.45000000000002,3,Low Value Customers
17861,3,8,2097.88,2,VIP Customers
17862,324,1,330.9,3,Low Value Customers
17863,59,6,3160.0,2,VIP Customers
17864,13,3,554.85,1,New Customers
17866,143,1,329.65,3,Low Value Customers
17867,30,6,1157.8700000000001,2,VIP Customers
17869,107,5,428.18,0,Potential Churn
17870,2,12,1865.89,2,VIP Customers
17871,205,1,155.9,3,Low Value Customers
17873,80,5,1719.5800000000002,0,Potential Churn
17874,185,6,683.46,0,Potential Churn
17877,170,1,237.61,3,Low Value Customers
17878,44,1,379.45,1,New Customers
17879,174,1,178.51999999999998,3,Low Value Customers
17880,365,1,458.92,3,Low Value Customers
17881,304,1,133.35000000000002,3,Low Value Customers
17883,3,4,664.34,2,VIP Customers
17884,4,4,695.0699999999999,2,VIP Customers
17885,12,1,156.34,1,New Customers
17886,32,3,869.28,0,Potential Churn
17887,129,1,111.35,3,Low Value Customers
17888,21,8,716.0,2,VIP Customers
17889,212,2,201.37,3,Low Value Customers
17890,323,2,586.89,3,Low Value Customers
17891,162,1,203.85999999999999,3,Low Value Customers
17892,56,3,244.1,1,New Customers
17893,225,1,107.21,3,Low Value Customers
17894,72,8,1118.54,2,VIP Customers
17895,44,1,95.45,3,Low Value Customers
17896,23,1,256.32,1,New Customers
17897,173,3,541.8100000000001,0,Potential Churn
17898,85,2,152.06,3,Low Value Customers
17899,159,1,154.55,3,Low Value Customers
17900,190,2,112.19999999999999,3,Low Value Customers
17901,29,1,110.38,1,New Customers
17904,21,1,181.07,1,New Customers
17905,71,4,798.99,0,Potential Churn
17906,247,1,72.9,3,Low Value Customers
17908,374,1,232.03,3,Low Value Customers
17911,9,1,366.23,1,New Customers
17912,310,5,310.06,0,Potential Churn
17913,59,2,408.65,1,New Customers
17914,4,1,329.36,1,New Customers
17917,45,3,335.03,1,New Customers
17919,88,1,1304.04,0,Potential Churn
17921,64,4,820.23,0,Potential Churn
17923,282,1,207.50000000000003,3,Low Value Customers
17924,12,7,2962.5,2,VIP Customers
17925,373,1,244.08,3,Low Value Customers
17926,133,2,397.29,3,Low Value Customers
17928,45,2,184.46,1,New Customers
17929,11,4,843.0,2,VIP Customers
17930,36,5,1740.48,2,VIP Customers
17931,134,2,408.36,3,Low Value Customers
17932,29,3,1331.57,0,Potential Churn
17934,52,2,704.25,0,Potential Churn
17935,138,2,142.89,3,Low Value Customers
17936,5,1,380.13,1,New Customers
17937,9,7,4301.22,2,VIP Customers
17939,160,1,99.14,3,Low Value Customers
17940,49,9,2152.1800000000003,2,VIP Customers
17941,131,1,304.56,3,Low Value Customers
17942,8,1,77.50000000000001,1,New Customers
17946,233,2,149.57999999999998,3,Low Value Customers
17947,37,1,176.68,1,New Customers
17948,147,1,358.56000000000006,3,Low Value Customers
17950,72,3,482.2,0,Potential Churn
17951,40,3,1008.5400000000001,0,Potential Churn
17954,5,12,2314.13,2,VIP Customers
17955,199,4,557.3,0,Potential Churn
17956,249,1,12.75,3,Low Value Customers
17957,66,1,110.72,3,Low Value Customers
17958,117,1,508.4599999999999,3,Low Value Customers
17960,171,1,73.78,3,Low Value Customers
17962,142,1,102.41,3,Low Value Customers
17964,32,2,463.21,1,New Customers
17966,38,5,1098.43,2,VIP Customers
17967,372,1,112.27,3,Low Value Customers
17968,374,1,265.1,3,Low Value Customers
17969,166,2,228.2,3,Low Value Customers
17970,211,1,562.79,3,Low Value Customers
17972,242,1,135.19,3,Low Value Customers
17973,52,1,337.04,1,New Customers
17974,25,3,703.99,0,Potential Churn
17975,15,13,4479.96,2,VIP Customers
17976,372,1,321.79,3,Low Value Customers
17977,29,1,288.14,1,New Customers
17978,365,1,300.91999999999996,3,Low Value Customers
17979,36,4,729.01,0,Potential Churn
17980,166,3,811.45,0,Potential Churn
17984,145,1,152.68,3,Low Value Customers
17985,22,1,631.35,1,New Customers
17986,56,1,20.8,3,Low Value Customers
17987,185,1,198.57,3,Low Value Customers
17988,12,7,201.12,2,VIP Customers
17990,237,3,630.84,0,Potential Churn
17991,225,2,93.35,3,Low Value Customers
17994,122,4,674.89,0,Potential Churn
17995,282,1,76.1,3,Low Value Customers
17997,74,8,1962.46,2,VIP Customers
17999,37,2,380.39,1,New Customers
18001,12,2,415.13,1,New Customers
18004,362,1,157.92,3,Low Value Customers
18005,4,2,226.47,1,New Customers
18006,23,1,444.68,1,New Customers
18008,70,9,2116.19,2,VIP Customers
18009,235,1,247.39,3,Low Value Customers
18010,257,1,174.8,3,Low Value Customers
18011,373,1,102.78999999999999,3,Low Value Customers
18013,155,2,187.29,3,Low Value Customers
18014,28,1,154.27,1,New Customers
18015,4,1,120.03,1,New Customers
18016,32,5,1477.66,2,VIP Customers
18017,81,3,523.0,0,Potential Churn
18018,108,2,122.14,3,Low Value Customers
18019,52,1,38.45,3,Low Value Customers
18022,36,1,612.72,1,New Customers
18024,153,2,389.78,3,Low Value Customers
18027,99,1,115.31,3,Low Value Customers
18030,4,2,230.64999999999998,1,New Customers
18032,334,1,73.5,3,Low Value Customers
18033,65,1,93.82000000000001,3,Low Value Customers
18034,22,2,418.68,1,New Customers
18035,36,3,713.89,0,Potential Churn
18036,32,3,403.12,1,New Customers
18037,154,6,70.02,3,Low Value Customers
18040,19,2,357.20000000000005,1,New Customers
18042,54,1,165.04999999999998,3,Low Value Customers
18043,25,3,529.29,1,New Customers
18044,4,10,2088.6,2,VIP Customers
18045,45,1,178.34,3,Low Value Customers
18048,203,2,172.29000000000002,3,Low Value Customers
18050,359,1,74.4,3,Low Value Customers
18053,71,1,300.02,3,Low Value Customers
18056,288,1,363.65,3,Low Value Customers
18058,10,1,170.16,1,New Customers
18059,23,3,306.46,1,New Customers
18061,22,10,2119.41,2,VIP Customers
18062,173,3,720.52,0,Potential Churn
18064,133,2,814.0,0,Potential Churn
18066,75,1,318.0,3,Low Value Customers
18067,40,1,396.33,1,New Customers
18068,289,1,101.69999999999999,3,Low Value Customers
18069,26,5,2009.24,2,VIP Customers
18071,258,2,453.0,3,Low Value Customers
18072,186,1,247.44,3,Low Value Customers
18073,114,12,3859.82,2,VIP Customers
18074,374,1,489.6,3,Low Value Customers
18075,23,10,2611.75,2,VIP Customers
18077,8,11,2584.41,2,VIP Customers
18078,217,2,336.13,3,Low Value Customers
18079,45,4,3613.15,2,VIP Customers
18080,19,2,1231.5,0,Potential Churn
18081,36,3,343.45,1,New Customers
18082,26,1,680.84,1,New Customers
18084,16,1,90.47999999999999,1,New Customers
18085,330,2,689.95,0,Potential Churn
18086,274,1,101.34,3,Low Value Customers
18087,291,1,3202.9199999999996,0,Potential Churn
18088,61,1,166.03,3,Low Value Customers
18093,93,4,2106.52,0,Potential Churn
18094,82,7,3017.3,2,VIP Customers
18095,313,2,580.0500000000001,3,Low Value Customers
18096,12,3,849.06,1,New Customers
18097,8,6,2662.4,2,VIP Customers
18099,127,1,168.31,3,Low Value Customers
18101,11,2,222.4,1,New Customers
18104,37,1,754.64,1,New Customers
18105,38,1,113.48000000000002,1,New Customers
18106,330,1,421.9,3,Low Value Customers
18108,254,1,271.0,3,Low Value Customers
18110,20,1,198.8,1,New Customers
18112,12,2,352.69,1,New Customers
18113,369,1,76.32000000000001,3,Low Value Customers
18114,290,1,220.1,3,Low Value Customers
18116,68,8,1399.51,2,VIP Customers
18117,26,1,314.4,1,New Customers
18119,368,1,180.7,3,Low Value Customers
18120,214,1,111.15,3,Low Value Customers
18121,149,2,653.3,0,Potential Churn
18122,8,6,1791.84,2,VIP Customers
18123,24,2,574.4399999999999,1,New Customers
18125,30,4,1131.75,0,Potential Churn
18126,61,1,198.58,3,Low Value Customers
18127,19,3,347.08,1,New Customers
18129,243,1,112.55000000000001,3,Low Value Customers
18130,15,3,1059.39,2,VIP Customers
18133,212,1,931.4999999999999,3,Low Value Customers
18135,29,5,681.9100000000001,0,Potential Churn
18136,63,3,784.33,0,Potential Churn
18138,295,1,152.65,3,Low Value Customers
18142,157,2,1019.52,0,Potential Churn
18143,117,2,1000.16,0,Potential Churn
18144,8,12,2888.75,2,VIP Customers
18145,13,4,2861.55,2,VIP Customers
18146,141,2,160.35000000000002,3,Low Value Customers
18147,46,2,179.33999999999997,1,New Customers
18149,51,3,612.0799999999999,0,Potential Churn
18150,32,3,566.58,0,Potential Churn
18151,135,2,653.35,0,Potential Churn
18154,3,2,399.19,1,New Customers
18155,75,3,371.62,0,Potential Churn
18156,13,2,675.64,1,New Customers
18158,9,2,453.4,1,New Customers
18159,301,1,530.15,3,Low Value Customers
18160,57,2,638.0600000000001,0,Potential Churn
18161,15,5,1618.69,2,VIP Customers
18164,37,1,399.65000000000003,1,New Customers
18165,177,1,302.46000000000004,3,Low Value Customers
18167,23,3,1384.8600000000001,0,Potential Churn
18168,176,6,1160.04,0,Potential Churn
18169,61,1,202.65,3,Low Value Customers
18170,33,3,980.31,0,Potential Churn
18171,59,5,1231.31,0,Potential Churn
18173,87,4,2106.84,0,Potential Churn
18174,7,1,104.0,1,New Customers
18176,358,1,476.35,3,Low Value Customers
18177,31,6,1340.8700000000001,2,VIP Customers
18178,129,4,1590.81,0,Potential Churn
18179,9,6,1793.17,2,VIP Customers
18180,5,6,1843.75,2,VIP Customers
18181,24,1,366.85,1,New Customers
18183,227,2,632.07,0,Potential Churn
18184,15,1,49.8,1,New Customers
18185,249,1,304.25,3,Low Value Customers
18188,15,3,2001.04,2,VIP Customers
18189,78,2,1090.24,0,Potential Churn
18190,192,2,284.46000000000004,3,Low Value Customers
18191,262,1,207.79999999999998,3,Low Value Customers
18192,72,1,957.97,0,Potential Churn
18193,165,1,243.76,3,Low Value Customers
18194,82,1,973.8399999999999,0,Potential Churn
18196,95,2,686.63,0,Potential Churn
18200,106,1,150.35,3,Low Value Customers
18202,200,3,1396.99,0,Potential Churn
18203,157,1,160.42000000000002,3,Low Value Customers
18204,71,3,1975.35,0,Potential Churn
18205,36,2,517.36,1,New Customers
18209,29,1,139.10000000000002,1,New Customers
18210,2,6,2621.38,2,VIP Customers
18211,26,5,600.07,2,VIP Customers
18212,326,1,216.07,3,Low Value Customers
18213,237,1,232.48000000000002,3,Low Value Customers
18215,89,1,299.34000000000003,3,Low Value Customers
18216,31,1,481.75,1,New Customers
18217,29,2,621.75,1,New Customers
18218,211,2,641.92,0,Potential Churn
18219,3,10,2069.77,2,VIP Customers
18220,227,1,305.28000000000003,3,Low Value Customers
18221,22,5,1041.61,2,VIP Customers
18222,93,1,443.0,3,Low Value Customers
18224,264,1,158.95000000000002,3,Low Value Customers
18225,3,12,5504.96,2,VIP Customers
18226,44,11,5228.05,2,VIP Customers
18227,218,1,93.75,3,Low Value Customers
18228,57,2,779.9,0,Potential Churn
18230,9,7,2810.2000000000003,2,VIP Customers
18231,192,5,2071.77,0,Potential Churn
18232,82,4,592.97,0,Potential Churn
18233,326,1,440.0,3,Low Value Customers
18235,72,3,1796.48,0,Potential Churn
18236,30,6,882.24,2,VIP Customers
18237,3,5,987.1,2,VIP Customers
18239,219,5,1561.6100000000001,0,Potential Churn
18240,46,1,422.58,1,New Customers
18242,72,4,2232.4900000000002,0,Potential Churn
18245,7,7,2567.06,2,VIP Customers
18246,24,2,596.1,1,New Customers
18248,123,2,804.02,0,Potential Churn
18249,17,1,95.34,1,New Customers
18250,310,1,349.27,3,Low Value Customers
18251,87,1,4314.72,0,Potential Churn
18252,51,2,518.27,0,Potential Churn
18255,89,1,103.3,3,Low Value Customers
18257,39,8,2337.63,2,VIP Customers
18259,25,3,2338.6000000000004,0,Potential Churn
18260,173,6,2628.35,0,Potential Churn
18261,43,2,324.24,1,New Customers
18262,140,1,149.48,3,Low Value Customers
18263,26,3,1213.1599999999999,0,Potential Churn
18265,72,2,801.51,0,Potential Churn
18268,134,1,25.5,3,Low Value Customers
18269,366,1,168.6,3,Low Value Customers
18270,38,2,283.15,1,New Customers
18272,3,6,3078.58,2,VIP Customers
18273,2,3,204.0,1,New Customers
18274,30,1,175.92,1,New Customers
18276,44,1,335.86,1,New Customers
